User_ID,Email,Phone_Number,Account_Creation_Date,Billing_Address,Shipping_Address,IP_Address_Changed,New_Device,Odd_Time_of_Transaction,Unusual_Cart_Value,Multiple_Failed_OTPs,VPN_Use,First_Time_High_Value_Purchase,Email_Pattern,Shipping_Address_Changed,Previous_Failed_Attempts,Is_Fraud,User_Agent,Browser_Name,Browser_Version,OS,Installed_Plugins,Time_Zone,Screen_Resolution,Language,Do_Not_Track,fingerprint_id
buykart_user_02241,qrice@example.net,+1-949-695-6142x00104,2021-04-11,"96978 Waters Mountains Suite 063, East Julie, GU 85583","83528 Heather Route, Andrewton, NM 56311",0,0,0,1,4,0,0,suspicious,0,1,1,Opera/76.0.9944 (iOS),Opera,76.0.9944,iOS,Java,UTC-3,1920x1080,fr-FR,1,cc39ee3171c5c82a75b3a4dc9d9d429a59cfce7693122c27d968e540c31e6296
buykart_user_03094,sharon85@example.com,695-730-8875,2022-05-06,"370 Ellen Meadows, North John, VI 02692","23615 Best Walks, Kevinborough, NC 71206",0,0,0,0,2,0,0,normal,0,1,0,Opera/99.0.4054 (Windows 11),Opera,99.0.4054,Windows 11,PDF Viewer,UTC-3,1366x768,en-GB,0,896a60196aea03824fb5f2667121478867b1a7747ed655955a7f2a89de0656c0
buykart_user_02661,richardpeters@example.net,(458)671-2905,2023-11-14,"501 Perry Meadows, South Susan, MA 35090","643 Oneal Villages, North Samuel, MP 20237",1,1,0,1,2,0,0,suspicious,0,0,1,Opera/91.0.5053 (Windows 11),Opera,91.0.5053,Windows 11,Java,UTC,1280x720,fr-FR,0,18b17b9457664742e7428fc5bdd142eb661fa3602368a2c0c6005ca93b33f5bf
buykart_user_02310,michael97@example.com,727.493.5267,2023-12-17,"7408 Heather Gardens Suite 453, Karenmouth, SC 97202","604 Angie Lodge Apt. 178, Reyesshire, FL 42058",0,0,0,1,1,0,0,normal,0,0,0,Edge/89.0.5341 (Android),Edge,89.0.5341,Android,Java,UTC,1920x1080,en-US,0,8fd5f84b68e084325c714e21d4315a5f58728f24d00fa3d4dd17a735ead22f25
buykart_user_03330,johnsonkelsey@example.com,(933)507-7909x5460,2023-01-12,"81497 Nelson Street Suite 168, Smithfort, VT 34609","5305 Logan Grove Apt. 702, Port James, AR 64996",0,0,0,0,1,0,0,normal,0,2,0,Safari/91.0.1824 (Windows 10),Safari,91.0.1824,Windows 10,PDF Viewer,UTC+9,1440x900,fr-FR,0,cc69b948431aa09360d061325bebc4cb23b58016500548b1d41286900a0e4461
buykart_user_01149,washingtonkathleen@example.org,688-358-1947,2024-07-23,"72482 Burnett Trail Suite 758, Sherrimouth, MA 30947","880 Johnson Loop Apt. 627, Port Paula, WI 99657",0,0,1,0,4,0,0,normal,0,3,1,Firefox/76.0.4112 (Windows 11),Firefox,76.0.4112,Windows 11,PDF Viewer,UTC-8,1440x900,fr-FR,0,2a1307471707ead20b0d3a967582d5128e5ba96774fe669dd71f77427733a4d7
user_00346,josephann@example.net,(725)752-1375,2024-05-30,"USS Carey, FPO AA 14720","USS Freeman, FPO AP 61748",0,1,0,0,0,0,0,normal,0,1,0,Chrome/73.0.3840 (Linux),Chrome,73.0.3840,Linux,QuickTime,UTC+5:30,1280x720,en-US,1,1fe0f97196af594271131a9100a6887d718d2ea580dbaf71c89b09f9880ff043
buykart_user_02405,kim34@example.org,2007547767,2020-11-26,"PSC 3359, Box 0410, APO AA 75911","Unit 4475 Box 7839, DPO AE 00880",0,1,0,0,2,0,0,suspicious,0,3,1,Edge/84.0.6708 (Android),Edge,84.0.6708,Android,PDF Viewer,UTC+1,1280x720,es-ES,0,5758cc716064c095af1c9b9c6ec426b3e3dc0e05e429a6b7555b97b9483c72df
buykart_user_00369,ashley46@example.com,6989142067,2020-10-15,"7175 Ryan Greens, Port Dawntown, GU 97944","8670 Brianna Terrace Suite 944, Davismouth, TX 41920",0,0,0,0,2,0,1,normal,0,0,0,Safari/107.0.2266 (Android),Safari,107.0.2266,Android,Flash,UTC+1,1536x864,fr-FR,1,60893c918f8f4e6b5bd8af35a5defff6a6912ac720a0285c65fbb827612a8e4c
user_00315,grosario@example.com,001-897-232-2478x620,2021-08-09,"5737 Stephens Plains, Daviston, GA 09477","23463 Vincent Trail, Juliebury, KY 78085",0,1,0,1,4,0,0,normal,0,3,1,Firefox/79.0.4200 (iOS),Firefox,79.0.4200,iOS,Flash,UTC-8,1920x1080,de-DE,0,5f30f1fe28e2a883eb5eedb30f9dbbf4eb7fe3019e8a6ec5f2828ba30dfe7bcc
buykart_user_03844,thomas74@example.org,563-387-5485x0873,2023-07-27,"9474 Lopez Parkway Suite 173, Wongmouth, ME 43239","060 Dennis Spurs, Port Joshua, LA 91332",0,0,0,1,1,0,0,normal,0,1,0,Edge/60.0.7613 (Windows 11),Edge,60.0.7613,Windows 11,,UTC+9,1536x864,fr-FR,0,31bdd077a83b406a73734fe4762026a9de80dd51d892cef7dc06d8349e3f759c
buykart_user_03257,nalvarez@example.net,(396)290-3505,2022-01-19,"PSC 1017, Box 3307, APO AE 42044","63146 Richard Club, Jonesberg, VI 15137",0,0,0,0,3,0,1,normal,0,0,0,Opera/104.0.4431 (Windows 11),Opera,104.0.4431,Windows 11,Java,UTC+9,1440x900,en-GB,1,501e55d5fc81e1ba22985696e8e1f9c70548f01a1406201988e2b22091235e31
buykart_user_00893,brownkimberly@example.net,445.908.9969,2025-03-03,"40998 Archer Parks Suite 093, Montgomeryfurt, GA 47551","77527 Banks Mission, Karenview, VI 03438",0,0,0,0,4,1,0,normal,0,1,0,Safari/62.0.7310 (MacOS),Safari,62.0.7310,MacOS,Flash,UTC-3,1536x864,en-US,1,14aceffd09ed0ae1f0163085442e76b454deb75763e0b064be3dbc87370b8dc8
buykart_user_01404,markphillips@example.net,724.634.9620x96594,2021-10-26,"02726 Spencer Way Apt. 645, Harrisbury, SC 34146","770 William Isle, Kevinview, FM 86578",0,0,1,0,2,0,0,normal,0,0,0,Chrome/66.0.3837 (Android),Chrome,66.0.3837,Android,Java,UTC,1536x864,es-ES,1,e5ed92ae04b30b2e9d63147b927ec23adb848d36a62e1e2009f8340ad8a14b4a
buykart_user_02834,william09@example.com,(314)735-3433,2021-05-14,"26212 Tiffany Fords Apt. 715, North Veronica, WI 64754","89289 Rachael Canyon Apt. 091, Grahamside, ID 37674",0,0,1,0,2,0,0,normal,0,2,0,Firefox/109.0.2261 (Windows 11),Firefox,109.0.2261,Windows 11,Java,UTC+1,1280x720,es-ES,1,c8872e134ead971767d4ff9d950f587750a70fc215b5f1d6c49d2bd408e8ed66
buykart_user_01279,michael22@example.org,+1-698-996-6695x02436,2023-10-04,"29755 Jackie Canyon, Danielfurt, NM 60629","276 Janice Fall Apt. 293, North Raymond, MO 11916",0,0,1,0,2,0,0,normal,0,1,0,Safari/64.0.4608 (Windows 11),Safari,64.0.4608,Windows 11,Flash,UTC+5:30,1280x720,fr-FR,1,81ebbee898a6253220e7ba465e3d9990b29f8a96ce29b165201bf83c0d8805c5
user_00063,aholland@example.net,391-663-0722x5468,2021-07-01,"PSC 6279, Box 4217, APO AE 37890","007 Patrick Gateway, South William, MH 28415",1,1,0,0,3,0,1,normal,0,2,1,Safari/87.0.5321 (Linux),Safari,87.0.5321,Linux,PDF Viewer,UTC-3,1366x768,en-US,1,9470d47638230ac5ac946bd7f3e202c9a8a052bdcd0caf61b3216ea9f5955e74
buykart_user_04146,davidperez@example.net,001-960-457-0689,2024-02-17,"37730 Tiffany Islands, Amandaburgh, MO 93649","7953 Dunn Flats Apt. 356, Johnside, NM 57255",0,0,0,0,0,0,0,normal,0,1,0,Firefox/100.0.5528 (Android),Firefox,100.0.5528,Android,Flash,UTC+9,1280x720,fr-FR,0,4c163fa96be9fca1798f0c141595b4f0daddb31878c34bb8a08e68cf1fe37f56
buykart_user_01980,uhiggins@example.com,965.708.7453x30882,2021-04-23,"8255 Reeves Run, East Brettberg, AK 71658","45052 Davidson Mills, East Taylor, MA 64784",0,0,0,0,3,0,0,normal,0,3,0,Safari/96.0.5984 (MacOS),Safari,96.0.5984,MacOS,Java,UTC-3,1440x900,fr-FR,1,f9031b12ee2eff9adb51ed4304c9f7ded606474467d57e17cef8e308af948993
buykart_user_02299,charlesenglish@example.org,328.894.0199,2025-05-22,"168 Kelly Landing Apt. 612, Allisonview, CO 81978","70902 Brian Course, Port Patricia, ID 64267",0,0,1,0,2,0,0,normal,0,3,0,Edge/65.0.7176 (Windows 11),Edge,65.0.7176,Windows 11,QuickTime,UTC-3,1280x720,en-GB,0,b981d2f844344fd3f4ace1704810d7f2affdc2aba9e6bc57aa0293ef0e540846
buykart_user_02444,ybowers@example.org,+1-424-907-8165,2022-12-11,"35432 Ann Spurs Apt. 701, Hessfurt, LA 84844","944 Knight Junction, East Cameron, NJ 40684",0,0,0,0,1,0,0,normal,0,1,0,Safari/90.0.8196 (Windows 10),Safari,90.0.8196,Windows 10,Flash,UTC-8,1366x768,es-ES,1,2d26dfd6d8a0ebfc2a03dcba10862eaa7bb17dbe2cbc03262f1f6eea0f3273df
buykart_user_00430,williamsmark@example.net,926.478.9003x67332,2020-12-16,"160 Wright Road Apt. 659, Lynnstad, PA 33426","744 Melissa Cliffs Suite 517, New Aprilview, CO 72841",1,0,0,0,2,0,1,normal,0,1,0,Chrome/78.0.3100 (MacOS),Chrome,78.0.3100,MacOS,PDF Viewer,UTC+1,1536x864,es-ES,0,32a037ff43b5fac6111d7b5744703e1bc31cfd483bf38792d8523c3dcf8ce827
buykart_user_03230,samanthajohnson@example.net,259-429-9761x04209,2022-03-14,"098 Smith Ridge Apt. 824, Moranside, OH 83784","47618 Brett Place Apt. 042, Thomasport, DE 92006",0,0,0,0,3,0,0,normal,0,1,0,Safari/74.0.5037 (Linux),Safari,74.0.5037,Linux,,UTC-8,1280x720,es-ES,0,3156370210d0334489168c683ebbe8ec0810114903a30d3ef5863842842f0080
user_00287,pattersonlori@example.net,904-798-6866,2021-02-16,"USS King, FPO AA 13816","6212 Ellis Points Apt. 858, Johnsonshire, IL 37824",0,0,0,0,4,0,1,normal,0,0,0,Safari/89.0.9284 (Android),Safari,89.0.9284,Android,PDF Viewer,UTC-3,1920x1080,en-GB,1,d079ac0806d8e445957af212d4fb16ab700220865f5744dc580543537bb3cac6
buykart_user_03742,roy58@example.com,394.739.3303x90307,2021-09-27,"2519 Snyder Prairie, Michelleside, DC 37234","6193 Lee Oval Apt. 318, Brianville, DC 31449",0,0,0,0,1,0,0,normal,0,1,0,Edge/108.0.1314 (Windows 10),Edge,108.0.1314,Windows 10,QuickTime,UTC-3,1536x864,en-US,0,2cd7d7b10668936fe5a53a403ebc6bdcf8a1dbc98af5db555dbde0b3ea011349
buykart_user_02309,cheryl61@example.org,750-967-2796,2022-11-10,"94574 Frederick Rue Apt. 600, Port Oscarchester, UT 43270","6518 Sanders Parkways Suite 495, Olsonport, CA 37356",0,0,1,0,0,0,0,normal,0,3,0,Edge/106.0.7092 (Linux),Edge,106.0.7092,Linux,QuickTime,UTC+1,1536x864,en-US,1,240c9c2a18e8687eab531db40d082600e6316afcd3a240f0b0bbad917f74da69
buykart_user_01221,james55@example.com,+1-977-876-1869x2072,2021-11-30,"USS Stewart, FPO AP 38428","67961 Zachary Rest Apt. 318, Walkerview, CT 82417",0,0,0,0,1,0,0,suspicious,0,0,0,Firefox/92.0.4504 (Windows 11),Firefox,92.0.4504,Windows 11,Flash,UTC-3,1536x864,fr-FR,0,e38d18649a4304a8dc163c3cafd0e9ec76e83bc3280c4021bb5307b1fe87fa53
buykart_user_02671,jerry61@example.com,(659)674-0460x95026,2024-08-16,"PSC 0022, Box 6979, APO AE 24595","81954 Morgan Skyway Suite 264, New Sergioside, OK 97954",0,0,0,1,3,0,0,normal,0,2,1,Firefox/84.0.6823 (Android),Firefox,84.0.6823,Android,,UTC-8,1366x768,es-ES,0,12ae4a5996c1d0988b5d9df3ce911348d70550f07d3cc74571303b6ddade085b
buykart_user_03122,tristanstevens@example.net,(663)401-5378x8787,2024-02-22,"PSC 4135, Box 3332, APO AE 44061","2911 Matthew Trail Apt. 069, Mariamouth, NV 40525",0,0,0,0,1,0,0,normal,0,3,0,Firefox/76.0.5052 (Android),Firefox,76.0.5052,Android,Flash,UTC,1366x768,es-ES,1,74c1f8cb288426e23a9b48d3e576347ffe2948263dafe56588e893af8316ea03
buykart_user_02690,chad08@example.net,941.208.4800x524,2023-02-13,"21386 Katrina Course, North Jacob, WA 32110","Unit 9205 Box 3527, DPO AE 07270",0,0,1,0,4,0,1,normal,1,3,1,Edge/108.0.1627 (MacOS),Edge,108.0.1627,MacOS,Java,UTC,1536x864,en-US,1,859c3c9a7b9ca286f4db5210d47ec15512afdb89f3de345150a3c3677848b6b5
buykart_user_02006,alicia38@example.net,338-455-8197,2023-07-05,"4057 Green Creek Suite 181, Johnsonstad, KY 83073","3526 Kimberly Grove Apt. 874, Port Jasonfurt, FL 80132",0,0,1,0,2,0,0,normal,0,2,0,Firefox/90.0.4862 (MacOS),Firefox,90.0.4862,MacOS,,UTC+9,1366x768,fr-FR,0,c34ea57929581ceb859242ee329415c04eb77dba4fe00d99f0cade96be044b5d
buykart_user_02476,kthompson@example.org,(414)829-1552x324,2020-10-17,"616 Miller Groves Apt. 986, South Ashleefort, OH 10590","41857 Michelle Pine, New Tina, OR 14582",0,0,0,0,1,0,0,normal,0,1,0,Edge/109.0.2841 (Android),Edge,109.0.2841,Android,Flash,UTC,1440x900,es-ES,1,1b5f9c87e8b4b1ad1353154a566434384eebd6deb8de70e492d7162fb559926e
buykart_user_02652,tlopez@example.net,+1-762-258-4316x9346,2021-05-16,"6485 Campos Springs, North Taraburgh, NC 50131","8369 Smith Hollow Apt. 651, Jamieshire, AZ 37086",0,1,0,0,0,0,0,normal,0,3,0,Chrome/106.0.5655 (Windows 11),Chrome,106.0.5655,Windows 11,QuickTime,UTC-3,1366x768,en-US,1,a6ccfda02f8d38202067e2e3b33e8614e6923fa7655f91379351b260a130a6b4
buykart_user_03688,brian71@example.org,001-482-204-5564x4351,2023-05-25,"Unit 3570 Box 8202, DPO AP 38771","203 Jackson Loop, Gloriafort, NH 87480",1,0,0,0,0,0,1,normal,0,1,0,Chrome/81.0.8625 (Linux),Chrome,81.0.8625,Linux,QuickTime,UTC+9,1366x768,de-DE,1,b10829ab71569fc7fa0819b8f576baf9e7b4a368cd77479e224283649c143190
buykart_user_03760,marywoods@example.com,446.619.3421x01059,2025-05-17,"07687 Rodriguez Junctions Suite 953, Galvanberg, RI 56635","812 Pham Branch Apt. 896, Lozanoview, WI 62037",0,0,0,0,3,0,1,suspicious,0,1,1,Edge/98.0.2427 (iOS),Edge,98.0.2427,iOS,QuickTime,UTC-3,1536x864,en-US,0,1f50400f04b0969dc9771aba107179b61f7e6d083460c63d222ef00316f65de9
buykart_user_01352,harold12@example.com,001-587-612-9584,2021-11-24,"USCGC Phillips, FPO AA 09852","119 Macias Plains, South Sara, NH 79704",1,1,0,0,0,0,0,suspicious,0,3,1,Safari/109.0.6785 (MacOS),Safari,109.0.6785,MacOS,QuickTime,UTC+1,1536x864,en-GB,0,735c655d7a141c858ac4df95cf853184b6cb4e2493ec0f3ae862746a32d4fa4f
buykart_user_04031,ryanmorales@example.org,001-597-363-8124x2405,2024-05-14,"2606 Michael Overpass Suite 339, Davidborough, VA 10435","26618 Johnson Springs, Lake Danielborough, SC 68378",0,0,0,0,0,0,0,normal,0,0,0,Firefox/73.0.2898 (Android),Firefox,73.0.2898,Android,Flash,UTC+9,1366x768,de-DE,1,f35b8e3b64ac458a1afeac15fa8690c1e04848d4e9f3dee136e2c2573e89ce8f
buykart_user_02131,holly95@example.com,001-846-672-2559,2024-01-03,"7785 Wilkerson Flats, Curtischester, NV 89927","PSC 4363, Box 0584, APO AP 37018",0,0,1,0,3,0,0,normal,0,1,0,Safari/79.0.2465 (Windows 11),Safari,79.0.2465,Windows 11,,UTC+9,1366x768,fr-FR,0,a4f67585fc1d50a48cdf8d851a2eaf2387ee8416107c58245faa82cd0e2da568
buykart_user_02160,maria32@example.org,979.235.0667,2020-11-08,"253 Belinda Inlet, South Leahchester, FM 26280","7697 Joshua Turnpike, Lake Theresafurt, AR 49504",0,0,0,0,0,0,0,normal,0,0,0,Chrome/96.0.5899 (iOS),Chrome,96.0.5899,iOS,QuickTime,UTC-8,1280x720,es-ES,1,13909d32e7ed9951129d32fa8faa9d5caa7aa5b8e3228079b9a27815aaaea8dd
buykart_user_03219,kathleen31@example.com,(724)897-9162,2023-11-17,"621 James Pines Apt. 587, Milesview, IA 83324","23909 Linda Cove Suite 456, Gabrielleborough, FM 28552",0,0,0,0,1,0,0,normal,1,1,0,Firefox/93.0.8523 (iOS),Firefox,93.0.8523,iOS,Java,UTC-3,1440x900,en-GB,1,ecfaa181e7d70a7ce796fd24421913d66c5daa5ed78ab3a75560e7417ba982c8
buykart_user_02842,zgarcia@example.org,001-694-366-7223x10172,2023-02-17,"490 Robinson Knoll, Ortiztown, AK 57865","4322 Jon Extension, Samuelport, MA 48818",0,0,0,0,3,0,1,normal,0,2,1,Firefox/94.0.3254 (Linux),Firefox,94.0.3254,Linux,PDF Viewer,UTC,1920x1080,en-US,1,46c22375c19427fbb304e8347e1f56835007865b99f58cfb653dce02d041e255
buykart_user_03954,aliciabell@example.org,7254667102,2022-02-17,"6894 Carly Trail, Johnsonside, TX 77697","13368 Sara Corner Suite 330, Jasonport, CA 03684",0,0,0,1,3,0,0,normal,0,1,0,Safari/62.0.9216 (Linux),Safari,62.0.9216,Linux,,UTC-3,1536x864,es-ES,1,b9ba6a939892af5890ed3039ed432ccbee9efc64a0be6c25241ce0f9b768b608
buykart_user_00665,april34@example.net,+1-812-721-3349,2023-04-25,"59517 Hall Plaza, Michaelview, IL 15843","2966 Joseph Tunnel Suite 880, Port Walter, ME 87777",0,0,1,0,3,0,0,normal,0,1,0,Opera/85.0.7621 (Android),Opera,85.0.7621,Android,PDF Viewer,UTC-8,1536x864,en-US,0,954d80bca7ebd39c0efde884ba73be9ea3a2dfe233f3dd71989cb1c583ca08b0
buykart_user_00730,david90@example.net,6402091494,2025-01-30,"USNV Wood, FPO AP 08494","04213 Kimberly Lodge Suite 875, East Tonyport, HI 00863",0,0,0,0,1,0,0,normal,0,2,0,Firefox/80.0.2059 (Android),Firefox,80.0.2059,Android,PDF Viewer,UTC,1920x1080,de-DE,1,3fb136dc5737cfee40f9299de34d36f39b5c064f38f5582481ddfe41703d2818
buykart_user_01366,jacqueline77@example.net,001-333-575-5119x9363,2022-10-18,"565 Willis Well Suite 690, Stephaniestad, NH 10243","0980 Buckley Inlet Suite 228, Jamesmouth, IL 22670",0,0,0,0,3,0,0,normal,0,1,0,Firefox/68.0.8020 (Windows 11),Firefox,68.0.8020,Windows 11,PDF Viewer,UTC-8,1920x1080,en-GB,0,db6d6ee08019eae897a23c6c6b4fae76eb35ca0d4ed0fba6ecd97352797de569
user_00330,jeremiah35@example.com,001-750-645-9083,2022-03-24,"080 Brian Circle, Diazshire, AK 25093","2502 Stewart Shoal, South Haleymouth, MT 39242",0,0,1,0,0,0,1,suspicious,0,0,1,Safari/85.0.5927 (Linux),Safari,85.0.5927,Linux,QuickTime,UTC+1,1280x720,de-DE,1,fb56a9d80955bb6e8f24dec365c02bb1825199e1b57f98fce1d714327ee7ab89
buykart_user_02422,cbrown@example.org,001-408-373-3000x8527,2020-09-24,"97212 Barnett Falls, Morrisbury, MP 99779","97468 Travis Run Suite 808, Smithmouth, WA 01968",0,0,0,0,4,0,0,suspicious,0,1,0,Chrome/89.0.8347 (Linux),Chrome,89.0.8347,Linux,,UTC+1,1280x720,en-GB,1,c460ffa4447ea92ab0bd9596b0c46f7620d9a6390ced9df26ec90c0c51faf4ad
buykart_user_01979,alexandra18@example.org,7836289925,2021-01-28,"03553 Robert Lake Suite 498, Bowentown, PA 49649","93322 David Junctions Suite 303, East Trevor, RI 23709",0,0,0,0,4,0,0,normal,1,3,1,Edge/70.0.3856 (Android),Edge,70.0.3856,Android,,UTC+1,1280x720,fr-FR,0,e5d80b485308098de1c237c6d9e7214b423ddf243fe7849f091c1dd847415998
buykart_user_00774,jared51@example.com,(668)616-2484x2734,2022-06-23,"9443 Dean Springs, West Justin, AL 45352","854 Jamie Valleys Apt. 136, Michaelbury, IL 99017",0,0,1,0,1,0,0,normal,0,2,0,Firefox/107.0.2816 (MacOS),Firefox,107.0.2816,MacOS,Flash,UTC-3,1536x864,en-US,1,602a4afb8d940ab869e8871402e3f1fa4dd3e33f8816bcd5e602c1b15da6652f
buykart_user_02669,michealpearson@example.org,+1-880-209-5959x800,2020-10-27,"7677 Bethany Crossroad, Port Lynn, FL 96890","4994 Jordan Tunnel Apt. 916, Amytown, KY 94543",0,0,0,0,2,0,0,normal,0,1,0,Chrome/65.0.9510 (MacOS),Chrome,65.0.9510,MacOS,Java,UTC-3,1920x1080,fr-FR,0,a5fa893814d74399828f8fa671d49336b879c670987b2f41f4d0e6ce9c6ba3ad
buykart_user_03506,barberjulie@example.net,223-972-7696x421,2023-06-04,"72975 Woodard Tunnel, Stephenmouth, VA 05417","091 Diane Falls, Port Adam, ID 48491",0,0,1,0,0,0,0,normal,0,1,0,Firefox/82.0.4840 (MacOS),Firefox,82.0.4840,MacOS,Java,UTC+9,1536x864,es-ES,0,b26ececdf55f2f2bf419ecd77d24c384e5906151f6b5993780658d3e93b07463
buykart_user_00523,ann20@example.net,212.219.0216x9338,2023-05-08,"0261 Gross Skyway, Princefurt, AR 49788","Unit 3362 Box 0934, DPO AA 28180",0,0,0,0,4,0,0,normal,0,1,0,Chrome/76.0.5588 (Linux),Chrome,76.0.5588,Linux,Flash,UTC+1,1536x864,fr-FR,0,0ae7a9a91052732e238a043b9f57c079658f1b6aaf7cb2e5341fa39c20159945
buykart_user_01165,fwatson@example.com,847-264-0791x37530,2020-09-14,"575 William Throughway, Lake Jonathanside, TN 49642","3167 Hampton Turnpike Suite 972, Jacksonshire, WY 17025",0,0,0,0,1,0,0,normal,1,3,0,Chrome/82.0.8994 (MacOS),Chrome,82.0.8994,MacOS,,UTC+9,1440x900,en-GB,1,770b9ba86ca56d572155e12c35f61101aef22964a808c25a18109e670253ed27
buykart_user_02900,millermary@example.com,857.888.6383x9112,2020-10-17,"233 Sanchez Ways, Natalieton, MO 24466","9471 Young Trail, Cummingshaven, MD 41096",0,0,0,0,1,0,0,normal,0,2,0,Edge/70.0.7041 (Windows 10),Edge,70.0.7041,Windows 10,,UTC+1,1440x900,de-DE,1,134d4eeb2cd9c3fef095a799d1ae749d15a6a87b6f7ff5091551452572d3a66f
buykart_user_02875,daleespinoza@example.com,+1-366-704-9704x131,2020-11-04,"72175 White Meadows, Blankenshipport, OH 28316","184 Long Cliff Suite 740, Port Johnland, NM 70494",1,0,0,1,2,0,0,normal,0,0,0,Firefox/81.0.7303 (MacOS),Firefox,81.0.7303,MacOS,Java,UTC+1,1440x900,fr-FR,0,7e50ab8dc8a1ac13830cc34d49b2bb92af2e059843f77fc311a818e4e586ed7e
buykart_user_00676,codygarcia@example.org,358.613.9511x022,2025-06-03,"03636 Hamilton Cliffs, Batesport, WA 25725","830 Carol Islands Suite 413, New Tara, NH 50153",0,0,0,0,1,0,0,normal,0,1,0,Firefox/107.0.3613 (MacOS),Firefox,107.0.3613,MacOS,Flash,UTC,1366x768,en-GB,0,ecb533c398c9bb3da477090f98ac6fc9e03f17061b0e724df3af33504eda93f4
buykart_user_00821,alexiscallahan@example.com,+1-482-493-9900,2020-12-13,"89409 Janet Road Apt. 596, Lake Richard, KY 67518","USNS Green, FPO AE 25688",0,0,0,0,2,1,0,normal,0,2,0,Opera/92.0.1817 (Linux),Opera,92.0.1817,Linux,Java,UTC+5:30,1440x900,de-DE,1,7a7ad101b1e257dbf5715071b21895551e562609d64de1cce16e609e1e2bf145
buykart_user_02060,blake89@example.com,365-499-4266x25159,2021-04-02,"026 Scott Spring Suite 376, North Chase, NY 08322","837 Andrea Dam Suite 608, West Amber, AZ 72113",0,0,0,0,1,1,0,normal,0,2,0,Chrome/61.0.7371 (Windows 11),Chrome,61.0.7371,Windows 11,QuickTime,UTC,1280x720,en-GB,0,172eb16dd70c6bcda05ff36c7f3e70fe5943517aedfb575092e5b888b88b7012
user_00151,lbarton@example.org,482-676-1315,2021-11-14,"3043 Timothy Isle, Hendrixview, MD 21375","2169 Joseph Squares Apt. 720, Leeview, OK 47576",0,0,0,0,3,0,0,normal,0,3,0,Opera/76.0.5857 (Windows 11),Opera,76.0.5857,Windows 11,,UTC-3,1440x900,en-US,1,2e69d4d352fd77f50d06a1abf103c8ce7236c379df7db53da57f15611d13e77e
buykart_user_01066,xhayes@example.org,(293)995-8914x6544,2025-02-04,"47569 Joseph Fork, Lauraland, WV 38988","423 Kim Point, Kimberlymouth, SC 42851",0,0,1,1,4,0,0,normal,0,3,1,Chrome/92.0.1200 (Windows 11),Chrome,92.0.1200,Windows 11,,UTC-8,1536x864,en-US,0,1710618a3b079c0c45d4efa1babf78f42cd1219e7be11d4cb006c24112b2f911
buykart_user_03728,mccarthyjoseph@example.org,(318)333-2540,2024-11-09,"7979 Kirby Fork Apt. 596, East Jonathan, FL 89629","022 Max Course, New Brian, VT 06974",0,0,0,1,3,0,0,normal,0,0,0,Chrome/97.0.1402 (Android),Chrome,97.0.1402,Android,,UTC,1440x900,en-US,1,d29b0e22c321ce7576a9f1e47fadb7b22b19132fdb27bd8be50f0353b2cceb98
buykart_user_02897,kristin19@example.org,331.832.8404,2024-09-26,"063 Reyes Ford Suite 677, Bradyside, VI 01936","7292 Navarro Run Apt. 979, Donnaport, NY 37169",0,0,0,1,0,0,0,suspicious,0,3,1,Opera/71.0.9853 (iOS),Opera,71.0.9853,iOS,,UTC-8,1366x768,en-US,0,b894805735a82dc583eaa4f95f3a3b0b7e61ac77d5d6d184c40e25b7cc9fa1ad
buykart_user_03896,bakertina@example.org,(599)338-1222x59947,2020-09-05,"67449 Brandi Light Suite 012, West James, IA 44346","56103 John Motorway Apt. 741, Lake Steven, RI 78894",0,0,0,0,2,0,0,normal,0,2,0,Opera/72.0.4080 (Windows 11),Opera,72.0.4080,Windows 11,Flash,UTC-3,1440x900,en-US,1,ab172f16ff3b2876ea3080751513439e6a7b95fcc06071dd4018a11765239fe9
buykart_user_04108,dalekirk@example.net,999.391.2174x6801,2022-09-09,"46739 Betty Ranch, Davisland, HI 71886","384 James Trail, North Elizabethside, MH 08106",1,0,0,0,3,0,0,suspicious,0,3,1,Chrome/98.0.3742 (Windows 11),Chrome,98.0.3742,Windows 11,Flash,UTC,1366x768,en-GB,1,f65e63d50478a35f20df00b3c0d609ff12ea3539d03b94ed2a8ee857d6e5bb19
buykart_user_02072,nsmith@example.org,+1-538-400-7530x4170,2021-10-04,"1818 Church Extension, North Donnaland, AZ 74033","1987 Jodi Branch Suite 186, Butlershire, TX 48926",0,0,0,0,4,0,0,normal,0,1,0,Opera/74.0.3313 (Windows 10),Opera,74.0.3313,Windows 10,,UTC+1,1536x864,en-US,0,877948a549e9b40478b19d91de0b90fe144e6774952d05fbfbf255cfbe7f0fc1
buykart_user_01503,jonathanelliott@example.org,228.744.3992x7524,2022-04-25,"43600 Amy Flats, New Matthew, NH 29485","6456 Davidson Summit, Hillland, FM 76538",0,0,0,0,3,0,0,normal,1,2,1,Edge/76.0.8609 (iOS),Edge,76.0.8609,iOS,PDF Viewer,UTC+9,1440x900,es-ES,1,2cf773060a90d2bf4f3df3faea84f362d76a47f8e48e16953ed4d22a6ffad227
