User_ID,Email,Phone_Number,Account_Creation_Date,Billing_Address,Shipping_Address,IP_Address_Changed,New_Device,Odd_Time_of_Transaction,Unusual_Cart_Value,Multiple_Failed_OTPs,VPN_Use,First_Time_High_Value_Purchase,Email_Pattern,Shipping_Address_Changed,Previous_Failed_Attempts,Is_Fraud,User_Agent,Browser_Name,Browser_Version,OS,Installed_Plugins,Time_Zone,Screen_Resolution,Language,Do_Not_Track,fingerprint_id
shopmax_user_01861,michelepatel@example.net,001-360-934-3863x87330,2021-10-14,"8583 Castillo Port, Ryanberg, AL 84197","USNS Wright, FPO AP 69834",0,0,0,0,4,0,0,normal,0,2,0,Chrome/76.0.9181 (iOS),Chrome,76.0.9181,iOS,Java,UTC+1,1366x768,en-GB,0,a58421a3f2d03d74ad9d314fb6de235c896f87ed8647a51538c9105c3ce67654
shopmax_user_04496,andrewtran@example.net,5736259311,2023-02-26,"1312 Yolanda Radial, South Robertside, NJ 68746","83647 Flynn Isle Apt. 825, South Autumntown, WY 30941",0,0,0,1,4,0,0,normal,0,1,0,Chrome/105.0.5710 (iOS),Chrome,105.0.5710,iOS,Java,UTC-3,1920x1080,fr-FR,1,58731272919ba915eca1b128ce9546cfbfada100390e146b2ab29fc4fad76706
shopmax_user_03260,natashamartinez@example.net,+1-815-722-9941x837,2023-08-17,"017 Jessica Lodge, Lake Heather, MS 18934","62047 Michael Lodge Suite 987, Ashleyburgh, CO 11639",0,0,0,0,4,0,0,normal,0,3,0,Chrome/84.0.6554 (MacOS),Chrome,84.0.6554,MacOS,PDF Viewer,UTC-8,1440x900,de-DE,0,650bb9005db1a1e208607bd42d5ffb32ea3d2b9e810f23b92e8e386fba3d34a8
shopmax_user_02654,changemily@example.net,3338801055,2022-07-21,"8115 Padilla Avenue Apt. 884, Port Courtneyberg, LA 37056","08018 Kimberly Village, Port Roger, AS 22599",0,0,0,0,1,1,0,normal,0,3,0,Firefox/96.0.9498 (Linux),Firefox,96.0.9498,Linux,Java,UTC+9,1366x768,es-ES,0,545e28504a41e9cf5a5ce4e54b78b13be75467f25141c7634e6808a7eb6c8b7e
shopmax_user_02703,angelabrown@example.org,632.556.9367x04186,2025-02-26,"35798 Miller Plain, South Danielborough, PR 29783","90044 Butler Ranch Suite 964, South Christopher, PA 08928",0,1,0,0,2,0,0,normal,0,3,0,Edge/82.0.9216 (Windows 11),Edge,82.0.9216,Windows 11,Flash,UTC,1536x864,fr-FR,0,83a1f4097f62f08ef860a0029894ca7dc074b7bff7d7a41587ebc4ab1fd81e18
shopmax_user_04269,bpatel@example.org,001-556-845-8230,2021-04-12,"004 Brooks Camp Suite 715, South Jodistad, WY 04923","947 Brooks Manor, Dannyfort, VI 51602",0,0,0,0,0,0,0,normal,0,3,0,Edge/108.0.8220 (Windows 11),Edge,108.0.8220,Windows 11,Flash,UTC+9,1920x1080,de-DE,0,6630c6bab113c1ccecaf7db08fd70a546ad075a885110610ebddb341d582138a
shopmax_user_01531,qmiller@example.org,2476885609,2022-04-19,"6425 Mary Burg Apt. 111, Schwartzmouth, VI 68679","38810 Bullock Lock Apt. 672, Perezland, CO 16038",0,0,0,0,3,0,1,normal,0,3,1,Opera/88.0.2413 (Windows 11),Opera,88.0.2413,Windows 11,PDF Viewer,UTC+9,1920x1080,en-GB,0,aa2133a186279ff46cf08b3478c3a42a933043e8cedf3c696231a27edd282b59
shopmax_user_02595,ahansen@example.org,(564)868-9669x265,2022-01-29,"63754 Amanda Path Apt. 154, Port Catherinemouth, GU 39302","190 Wendy Coves Apt. 193, Warrenton, AS 48220",0,0,0,0,1,0,1,normal,0,2,0,Edge/73.0.5348 (Windows 11),Edge,73.0.5348,Windows 11,Flash,UTC-8,1366x768,es-ES,1,c22962d2982622a19c1d61620089ff4115468f574a0f0c7e9d0a1c770ba6278e
shopmax_user_00639,raymondromero@example.org,864.923.3360,2024-10-30,"0912 Carpenter Plains Suite 320, Mooreland, IL 18611","326 Vicki Rapids Suite 734, West Michaelshire, MI 78037",0,0,0,1,1,0,1,normal,0,1,0,Opera/94.0.7347 (Windows 10),Opera,94.0.7347,Windows 10,QuickTime,UTC+9,1536x864,en-US,0,bd4cef20f775f160ae34222879a1d2e9e87f0c2c1df323139bf15aaf3dbe5771
shopmax_user_04192,uflores@example.net,244.332.3634,2024-06-09,"3829 Raymond Burgs Apt. 380, Lake Cindy, MN 37274","07378 Sue Fields Apt. 006, North Virginia, MA 84504",0,0,0,1,2,0,1,normal,0,2,1,Chrome/92.0.4142 (Windows 11),Chrome,92.0.4142,Windows 11,QuickTime,UTC-3,1280x720,es-ES,1,6a7ab7a20565629bad8acdc121f09118971a40361a0a3ee507f29d54599025b7
shopmax_user_02048,osullivan@example.net,398.549.4634,2024-03-16,"6130 Lori Mountains, South Janet, AL 85875","7257 Bradley Roads Apt. 220, West Rebecca, OR 42989",0,1,1,0,3,0,0,normal,0,1,1,Chrome/87.0.3883 (MacOS),Chrome,87.0.3883,MacOS,Flash,UTC-3,1536x864,en-US,1,41e593182e83ad828f890020e26a4b698d379b188253a2149ecdd4efb6aee88a
shopmax_user_01898,hopkinskathy@example.com,+1-821-832-7523,2024-01-05,"498 Bradley Viaduct Suite 256, Hernandezmouth, CT 49613","96861 Roberts Port Suite 450, East Peggy, NC 25218",0,1,1,0,2,0,1,normal,0,1,1,Edge/86.0.1630 (Linux),Edge,86.0.1630,Linux,Java,UTC,1536x864,en-US,1,17ba79ba1b2480c5255cbd11df275b6c1e930bcda1b0c3b46629012779270fc9
shopmax_user_02577,michelle48@example.org,001-550-252-5579x1904,2025-02-16,"17778 Brett Lake Suite 190, Kaitlynfort, CA 79916","14492 Janet Corner Suite 793, North Taylor, RI 24730",0,0,0,0,3,0,0,normal,0,3,0,Edge/60.0.2263 (Windows 10),Edge,60.0.2263,Windows 10,Java,UTC,1366x768,de-DE,0,4f18de68bdfedf75b1cf085a8557b9cefee6e3b3d70c08f2cc0ec5e4c894caf1
shopmax_user_00326,cynthiarodriguez@example.org,+1-972-281-5757x8709,2024-02-06,"44912 Johnson Isle Suite 075, North Richardfort, ME 81400","29977 Derrick Tunnel, Lake Brittany, IN 25286",0,0,0,0,4,0,0,normal,1,3,1,Chrome/63.0.1499 (Windows 11),Chrome,63.0.1499,Windows 11,PDF Viewer,UTC,1280x720,en-GB,1,349c94d33d7c544218ef00bc35765fdeed685dd37c081ff7f9c82cfc0872621b
shopmax_user_01728,thenderson@example.com,001-836-834-5570x911,2024-10-08,"932 Doris Harbors, Anthonytown, SD 84126","5737 Anthony Via, Lewisbury, ME 97832",0,0,0,0,2,0,0,normal,0,0,0,Edge/72.0.2628 (Windows 10),Edge,72.0.2628,Windows 10,,UTC+5:30,1536x864,en-US,0,54e2aabfc091b5314af319821f376ec2014f5ddf0cc25363436ae430df47d960
shopmax_user_01565,znewman@example.org,271-884-7525,2024-03-25,"92637 Anthony Causeway Suite 267, Kellyville, VI 10348","6328 Russell Lane Suite 338, Lake Adam, UT 69290",1,0,0,0,1,0,0,normal,0,2,0,Opera/99.0.2481 (Windows 11),Opera,99.0.2481,Windows 11,Java,UTC+9,1440x900,es-ES,0,c5b3ada56fd7be43189a7d50e8eac9ab8f91ad615e4b7126970997c8b934c0e5
shopmax_user_02198,lesliehansen@example.net,001-844-394-8366x316,2024-04-25,"926 Schneider View Suite 851, Rodriguezhaven, IL 19812","08503 Gonzalez Crossing Suite 766, Moorestad, WI 61043",0,0,0,0,1,0,0,normal,0,3,0,Safari/75.0.9133 (MacOS),Safari,75.0.9133,MacOS,PDF Viewer,UTC+9,1536x864,es-ES,0,19847f8a945b6cf6f52ebbcfefbd702ed8557ca7186347d353c66b0e451b697e
user_00349,patriciaobrien@example.org,+1-583-935-5455x14580,2024-05-19,"0523 Stacey Springs, North Jessebury, VI 08449","Unit 7599 Box 6271, DPO AA 02680",0,0,0,0,2,0,1,suspicious,0,1,0,Firefox/88.0.3488 (Android),Firefox,88.0.3488,Android,Flash,UTC+1,1366x768,en-US,1,4dfd285d0c7097c7b068cb3c38a8463897b928f6b050f845d3e4b82eca5f2b97
shopmax_user_02957,durancathy@example.com,278-617-9932x323,2022-01-07,"792 Simon Vista, Brandonville, ID 56645","2010 Morrow Drive Suite 890, Walkerton, WV 86149",1,0,1,1,3,0,0,normal,0,1,1,Firefox/96.0.3777 (Linux),Firefox,96.0.3777,Linux,Flash,UTC,1366x768,fr-FR,1,83a0c5cfd64b980dedbc7a8900bca68f085dac4af45810bac07a1ce48ebfc0a2
shopmax_user_03788,carlosevans@example.net,695.261.1099x3041,2022-09-16,"40530 James Plain Suite 079, North Aaronborough, CA 02985","USS Guzman, FPO AA 63790",0,0,0,0,0,1,0,normal,0,1,0,Firefox/62.0.5760 (Windows 11),Firefox,62.0.5760,Windows 11,,UTC-3,1536x864,en-US,0,ac5406ccc139cee14f4a318c26f10857f3d853ab962fb24b8db735073e0b7227
shopmax_user_00857,jamesbonilla@example.net,444.455.3224x49842,2025-01-09,"5892 Graham Keys Apt. 908, Wheelerburgh, CT 59865","3002 Hill Ford, Kimberlystad, GU 76928",0,0,0,0,2,0,0,normal,0,3,0,Safari/60.0.6066 (Windows 10),Safari,60.0.6066,Windows 10,QuickTime,UTC,1366x768,es-ES,0,70331f68791a6ca08dd9d76306235975aff6fb2c18de3cdca6c0d04e9fcbca11
shopmax_user_02041,nicole47@example.net,001-653-328-0839,2025-05-19,"6330 Emily Path Apt. 758, North Christophertown, SD 76518","40958 Ryan Turnpike, Dukebury, MT 07075",0,0,0,0,0,0,0,normal,0,3,0,Edge/64.0.3966 (Android),Edge,64.0.3966,Android,Java,UTC+1,1440x900,en-US,0,76bdb7bcd8fd07fc58a1c3fa442e0529d7290d7002ed8b71ea2484f62a51e8ae
user_00055,andreawallace@example.com,001-893-824-6656x647,2022-03-03,"699 Laura Street, Mauriceside, PA 92656","42811 Jennifer Motorway, Andersonstad, WI 27079",0,0,1,0,2,0,0,normal,0,0,0,Chrome/66.0.4128 (Windows 10),Chrome,66.0.4128,Windows 10,PDF Viewer,UTC+5:30,1280x720,en-US,0,59334894acf30917d0fb56204b2354c6d86211619e93eaa777213486d5ec2f03
shopmax_user_01586,jaimelee@example.com,+1-853-857-0124x3010,2022-07-12,"6853 Foster Stream Apt. 505, Edwardsfort, SC 70685","11832 Lawrence Roads, East Justinhaven, VT 78821",0,0,0,1,2,0,0,normal,1,1,0,Chrome/76.0.9859 (Windows 11),Chrome,76.0.9859,Windows 11,Flash,UTC+1,1440x900,es-ES,0,35bb12744a475148167d4613ca24574b1360dbdfb6aff2718046dcf5ca4e1e7e
shopmax_user_02184,torresjason@example.org,(703)640-2990,2024-06-04,"278 Antonio Flats, Kristenside, GA 43187","965 Robert Parkways Suite 851, Erinside, WA 41408",0,1,0,0,4,0,0,normal,0,3,1,Opera/95.0.9535 (MacOS),Opera,95.0.9535,MacOS,,UTC+1,1366x768,en-GB,1,5ff9a34d7727b4d1a3fdd016364515db70abdba4d1be3f1c61ccbd687aad965c
shopmax_user_03091,truiz@example.net,(571)524-6736x26148,2021-06-05,"49626 Sanchez Circles Suite 877, Danielbury, IA 12424","00257 Smith Cliff Suite 127, West Loriville, MI 61459",1,0,0,0,2,0,0,normal,0,3,0,Firefox/81.0.9762 (MacOS),Firefox,81.0.9762,MacOS,,UTC-8,1536x864,es-ES,0,bdcd14bab26fc8ff6633fa1da1d8fa37817c4b19c999c55b3ec39a637f2ddc15
user_00252,vtorres@example.net,462-476-0111x36902,2020-12-21,"7667 Stephen Falls, Davidsonview, VI 43373","26768 Jones Motorway Apt. 182, Franciscochester, TN 89057",1,0,0,0,4,0,0,normal,0,0,0,Opera/95.0.7227 (iOS),Opera,95.0.7227,iOS,PDF Viewer,UTC+5:30,1366x768,de-DE,0,b920a4826d9d2090f87dad5a6c482fff248c5f4e503a21891c4cc024364014cb
shopmax_user_01981,katherinemartin@example.org,205.222.3416x25137,2021-09-12,"026 Johnny Motorway, Adamport, MH 12069","61907 Paul Spurs Suite 824, Walshborough, MT 53374",0,0,0,0,3,0,0,normal,0,0,0,Opera/96.0.8651 (iOS),Opera,96.0.8651,iOS,Java,UTC,1280x720,en-US,0,400250c315117d6a79cfac9288444e7ed5c74023fa3997b49d547fa02d2cd4f1
shopmax_user_04259,joelgregory@example.net,(487)572-5565,2024-06-18,"386 Lynch Fords Apt. 547, Port Christopher, ND 96575","927 Rowe Mews Apt. 211, Jacksontown, UT 32024",0,0,0,0,2,0,0,normal,0,3,0,Opera/73.0.6469 (MacOS),Opera,73.0.6469,MacOS,Java,UTC,1366x768,en-US,1,e094c24412beb3e83b233060b73613ea0426b7dd99f4300ae4ebf0b9595f6a36
shopmax_user_00791,othompson@example.org,839.397.6361,2024-11-13,"552 Hester Heights Suite 313, Robertshire, WI 50460","18109 Torres Gardens, Whiteland, PW 02250",0,0,1,0,1,0,0,normal,0,2,0,Chrome/102.0.3647 (Windows 10),Chrome,102.0.3647,Windows 10,,UTC-3,1280x720,en-US,0,7681d4520c1aab2fd7f72a66bf87a725fcdb1f172c6bf671d437291516b38a1b
shopmax_user_01173,meganwilliams@example.net,939-226-2920x508,2025-06-06,"75490 William Cliffs Apt. 961, Howardburgh, VI 31986","856 Brittany Ports, Lake Marytown, IL 00893",0,0,0,0,0,0,0,suspicious,0,0,0,Opera/67.0.6482 (iOS),Opera,67.0.6482,iOS,Java,UTC,1366x768,en-GB,0,6b784985e1d0e2c72ff08013d746cd54446a62e686ccc56fa60f536d9a82b479
shopmax_user_04173,asanchez@example.org,001-298-432-8365x183,2024-12-25,"10392 Brittany Locks Suite 936, Christopherstad, MT 03493","PSC 6165, Box 5831, APO AA 80524",0,0,0,1,1,0,0,normal,0,2,0,Firefox/96.0.8368 (Windows 10),Firefox,96.0.8368,Windows 10,PDF Viewer,UTC+1,1366x768,fr-FR,0,27127490622518412989af6f74d700246ec070db0a5bf6dd77708a92eb59795c
shopmax_user_04289,jeffreyavery@example.org,+1-564-952-4237,2024-11-17,"501 Banks Corners, New Frank, NM 98345","787 Robert Underpass, Timberg, KS 64192",0,0,1,1,3,0,0,normal,0,3,1,Firefox/72.0.5934 (iOS),Firefox,72.0.5934,iOS,Flash,UTC+9,1280x720,en-US,1,077f12184310db22bda04e6a22af27963df52560b9909413f418ccb93dc62084
shopmax_user_00506,upeck@example.net,(853)826-2459x895,2021-04-26,"5791 John Station, Lake Susan, KY 32123","42361 Victoria Gateway Suite 066, Kylefurt, TX 55388",0,1,0,0,1,0,0,normal,0,2,0,Safari/84.0.5645 (MacOS),Safari,84.0.5645,MacOS,PDF Viewer,UTC+1,1536x864,es-ES,1,4561cb5a27cf824e12083399faeeedb8f3c35d53cbecb25bd4756655fd7f900a
shopmax_user_02668,lauren83@example.com,5843681745,2023-01-20,"1199 Alice Center Apt. 345, North Brendaton, AL 27938","976 Amy Bridge Suite 152, Oconnellshire, GU 57607",0,0,0,0,3,0,0,normal,0,2,0,Edge/66.0.7470 (Windows 11),Edge,66.0.7470,Windows 11,,UTC-8,1920x1080,en-US,1,11e9f00062b5b19f53f98c2fc8966be22f7eee0429b73a13e39581cf1497ca20
user_00421,jessicasanchez@example.org,001-241-830-1055x63252,2022-10-08,"97416 King Extension, East Kathleenmouth, AZ 11931","8245 Kyle Field, Brittanybury, MO 72054",0,1,0,0,1,0,0,normal,0,1,0,Safari/100.0.5941 (MacOS),Safari,100.0.5941,MacOS,PDF Viewer,UTC+9,1366x768,de-DE,1,cc2d966e4f65f4ec3369a8ec4f7dfc7801e360f379bc663afa83c2cc6e8374fe
shopmax_user_00651,michelle78@example.net,(285)675-8987,2020-07-15,"Unit 1704 Box 9358, DPO AA 72950","1790 Hill Skyway, East Kurtfort, PW 27134",0,0,0,0,1,0,0,normal,1,3,0,Edge/92.0.6483 (Android),Edge,92.0.6483,Android,Java,UTC+5:30,1440x900,en-US,0,e59094ef031aac2a4f2469c46a30e990573ef4deb04f960c02b2d40512058cb2
shopmax_user_02264,adambrooks@example.org,265-314-7787x280,2023-04-05,"0398 Frazier Road, Port Robert, WY 48529","331 Peters Inlet Suite 597, Elizabethfurt, ID 83777",0,1,1,0,0,0,0,normal,0,0,0,Opera/110.0.2789 (Windows 11),Opera,110.0.2789,Windows 11,,UTC-3,1920x1080,en-US,0,948424006e26df0898e74094a49512d20b244e4d471983ccf2f92a2c613d1bc2
shopmax_user_00162,lfreeman@example.com,+1-725-706-1765x9191,2021-10-08,"6718 David Tunnel, Williamsshire, MD 25880","54456 Laura Wall Suite 471, Morganport, SD 14040",0,1,1,0,2,0,0,suspicious,0,0,1,Edge/91.0.1431 (Android),Edge,91.0.1431,Android,Flash,UTC-8,1440x900,fr-FR,0,7016f9e021de515a1b3a5684adf9891a90d9156fba3ea43043c6d9b7d8118abf
user_00327,whitejoshua@example.net,(568)451-1614x236,2021-06-11,"4530 Cameron Route, Morrisside, CT 74541","0729 Cheryl Forge Suite 351, Port Gregorytown, PR 79512",1,1,0,1,3,0,0,normal,0,2,1,Firefox/66.0.5975 (Android),Firefox,66.0.5975,Android,Flash,UTC-8,1920x1080,es-ES,1,07692a80897b1adb2caf0754b6978e2d229b906e3fa083a313379e1bc77f29c3
shopmax_user_00497,ashleydominguez@example.net,+1-712-961-5173x3094,2023-07-05,"USNS Preston, FPO AE 78223","690 Susan Drive, Erinland, MT 63977",0,1,0,0,1,0,0,normal,0,2,0,Opera/104.0.1595 (Windows 10),Opera,104.0.1595,Windows 10,,UTC-8,1536x864,fr-FR,1,74b6bb0e0d27b656af8d9b38bcc84dc5758768752bd13f7c5defe7bb3e3dec7e
shopmax_user_00263,tonystewart@example.org,001-590-769-1052x2115,2025-03-17,"87319 Turner Village, Timothyfort, ND 72243","056 Leslie Ford, Micheleberg, AL 96616",0,0,0,0,2,0,0,normal,0,1,0,Firefox/85.0.6005 (Linux),Firefox,85.0.6005,Linux,PDF Viewer,UTC-3,1280x720,en-US,0,40948ad79ad571268689c21bc3eb40b7ceacb83987a1f23a36a33f4c37e8d16f
shopmax_user_01551,gabrielle25@example.com,672.690.6569x1405,2024-10-16,"26838 Flores Key Apt. 941, East Savannahside, MI 82676","0986 Mason Orchard Suite 304, Mccarthyland, VA 16153",0,0,0,0,2,0,0,normal,0,2,0,Firefox/80.0.2661 (MacOS),Firefox,80.0.2661,MacOS,PDF Viewer,UTC-8,1440x900,es-ES,0,235a4ffbb51a4141ab04f36f63e91dce6e4c1664bb1b73d2802ed894e9aca7dd
shopmax_user_01104,carolyn84@example.com,4633075674,2024-06-03,"89943 Diane Street Apt. 588, Port Anthonyburgh, PW 89126","USCGC Clark, FPO AP 68373",0,0,0,0,3,0,0,normal,0,3,0,Opera/83.0.8524 (Android),Opera,83.0.8524,Android,,UTC-3,1440x900,de-DE,0,f26383090dfe0888c83386260eb51fc04fabfb330b107c4428db29fb1a82e62a
shopmax_user_02175,gilbert49@example.com,(829)293-4537,2021-04-08,"9539 Phillips Hills Apt. 924, Thompsonville, MO 11359","225 Richard Center Apt. 496, Lake Alex, GU 35587",0,0,0,0,3,0,0,normal,0,2,0,Opera/92.0.2083 (MacOS),Opera,92.0.2083,MacOS,Java,UTC-8,1536x864,en-US,0,7f4aa3bcd1a83b639a1b08b6804314ca10ca0d669dee9fa1660335ddbad20588
shopmax_user_02636,lori90@example.net,5156776283,2022-01-07,"34886 Barry Ports, Ellisonshire, CT 28255","264 Murphy Mountain Apt. 891, Williambury, AL 53467",0,0,0,1,2,0,0,normal,0,0,0,Opera/100.0.5780 (Windows 10),Opera,100.0.5780,Windows 10,QuickTime,UTC-8,1280x720,es-ES,0,02bd93a20b1232c47dbbe10ce57d1065c0f8caabf26e7c9297b5f64c47cb0286
shopmax_user_00747,bherrera@example.net,(995)858-4830,2022-06-02,"1003 Hopkins Junctions, West Patrickport, CA 17963","70233 Michael Junctions, Robertsonville, NM 48321",0,0,0,1,1,0,0,suspicious,0,2,1,Edge/78.0.9365 (iOS),Edge,78.0.9365,iOS,Flash,UTC+1,1280x720,es-ES,0,635901d659889c424d3e1b8193fef7b9d9b45b380c87e6d5b83cc83f22ee1580
shopmax_user_04104,allison01@example.net,+1-246-254-1025x052,2021-10-28,"Unit 7225 Box 7333, DPO AP 86155","223 Wong Viaduct, Christopherborough, PW 69337",0,0,0,1,2,0,0,normal,0,3,0,Safari/72.0.9676 (Linux),Safari,72.0.9676,Linux,QuickTime,UTC+9,1536x864,de-DE,1,59a5cde65ea514e4a1af55d483ece45caf1d3b0782ac98d0bdda8ed9bb4a8d60
user_00200,davisemily@example.com,+1-914-438-9015x5558,2022-09-14,"55162 Mata Drive, North Elizabeth, WA 94364","2626 Lee Mountains Apt. 892, East Juanhaven, KY 31814",0,0,0,0,1,0,0,normal,0,3,0,Opera/65.0.5723 (MacOS),Opera,65.0.5723,MacOS,,UTC-3,1440x900,fr-FR,1,bb5c291e87a9bccd690e9e83a30a878f71ff12e70830f8f0c0fd489295ddd556
shopmax_user_02992,maciaslauren@example.com,001-913-394-5482x142,2021-07-10,"385 Brown Gardens, Lake Michael, MA 07391","4948 Stephens Expressway Suite 039, West Michael, CT 62591",1,0,0,0,0,0,0,normal,0,3,0,Opera/76.0.2183 (Android),Opera,76.0.2183,Android,Flash,UTC+5:30,1920x1080,fr-FR,0,7e3140cef3a9dde506fb12ec8c82cf2022ebad4141d0f6f74eec0dcd589a0341
shopmax_user_03878,warnermary@example.com,(564)738-6586x982,2024-02-16,"775 Rogers Junctions Apt. 216, Tanyaview, NC 47539","495 Stephanie Bypass Apt. 396, Lopezview, HI 50550",0,0,1,0,2,0,0,normal,0,1,0,Chrome/61.0.5256 (iOS),Chrome,61.0.5256,iOS,,UTC-8,1440x900,fr-FR,1,69a426d628aa6fa46e24f9e3faf7903ff01ed9544ed96cd7954425bfdec1da6e
shopmax_user_03110,joshua49@example.com,243.813.6135x99854,2023-06-29,"0836 Melinda Shore, Crystalhaven, OR 74798","140 Stewart Trafficway, Bryanchester, NH 10708",0,0,0,0,4,1,0,normal,1,1,1,Firefox/108.0.7635 (Windows 11),Firefox,108.0.7635,Windows 11,Flash,UTC+1,1920x1080,fr-FR,1,d96c0c39755405feed40e8b66f6fdea1d6429a98f11c01e2efdcda5b2e97ec92
shopmax_user_03549,vmccarthy@example.net,529-687-9293x74821,2022-05-13,"0417 Christopher Fords, North Albert, CT 43703","629 Williams Square, South Michaelfurt, IL 99676",0,0,0,0,1,0,0,normal,0,2,0,Firefox/97.0.5608 (Linux),Firefox,97.0.5608,Linux,Flash,UTC+5:30,1440x900,en-US,1,1531349484e7a58d7048a8d60671407347d87c1655193cab47819ab935dd6dea
user_00042,brownderrick@example.net,968.564.1956,2025-02-13,"42807 Thompson Fords, South Briannafort, MI 58333","6791 Cain Village Apt. 728, Coxhaven, GA 35599",0,1,0,0,2,0,0,normal,0,0,0,Opera/96.0.6323 (Android),Opera,96.0.6323,Android,Flash,UTC+9,1280x720,en-US,1,b7f71b95c3a7903768503e250ede4eaf435eca08818f733e52e6e665708f97f3
shopmax_user_03526,cholmes@example.com,(695)987-6391x190,2025-04-12,"Unit 8581 Box 0214, DPO AA 48474","Unit 4720 Box 6098, DPO AE 67971",0,0,0,1,3,0,1,normal,0,1,1,Edge/67.0.2742 (iOS),Edge,67.0.2742,iOS,,UTC+9,1280x720,en-GB,0,98ccdb2613f23cdd7e7fb294a00ed22841fa8bcc99955f56f16cfad56293d052
shopmax_user_03601,rduncan@example.org,780-849-4227,2020-08-07,"47394 Reyes Parkways, Erikaborough, PA 50371","27728 Taylor Overpass Apt. 738, New John, MA 48860",0,0,0,0,3,0,1,normal,0,0,0,Safari/72.0.2506 (Android),Safari,72.0.2506,Android,PDF Viewer,UTC,1280x720,fr-FR,0,3d8e04dd6d496c7f8be6376c20a9b87f511dc54f8c13eb3f6441e8e592feb653
shopmax_user_04252,kristina66@example.com,715.860.5973x224,2024-10-26,"472 Smith Loaf, Lake Joseph, IN 13468","70452 Williams Drive, North Derekbury, AZ 37764",0,0,0,1,3,0,0,normal,0,0,0,Opera/104.0.3372 (Linux),Opera,104.0.3372,Linux,QuickTime,UTC+5:30,1536x864,en-GB,0,5c8bdfdc9f95a5a17f40873e00d27af5dcc635b2c410145d45494987a9e8c242
shopmax_user_01296,jeffersontonya@example.net,8895379230,2022-07-03,"5337 Smith Summit Suite 971, Lambertland, ME 11577","51332 Lutz Villages, Lake Juliestad, OR 93532",0,0,0,0,0,1,0,normal,0,0,0,Opera/63.0.3336 (Android),Opera,63.0.3336,Android,Flash,UTC+9,1920x1080,de-DE,1,2c2251473f2e1c079ab050a9a0ebcfd6a4526163e0ec91b0fa2a9453a687e79e
shopmax_user_03471,emoore@example.org,(867)824-6331x3016,2020-11-14,"16461 Kelly Key Suite 732, Banksborough, HI 32277","682 Jenkins Lodge Suite 849, West Williamburgh, WY 73827",0,0,0,0,2,0,0,normal,0,3,0,Opera/71.0.5707 (Android),Opera,71.0.5707,Android,QuickTime,UTC-8,1440x900,en-GB,0,f450f2eae33050a5c9502413f0ecc44be6398e6cab5a370513760bcb06697af0
shopmax_user_03140,bstewart@example.com,(271)761-7396,2023-11-07,"18816 Daniel Well, Coreyland, DC 20152","49670 Michelle Knolls Apt. 528, Leeton, AS 14259",0,0,0,1,4,0,0,normal,0,0,0,Chrome/76.0.8819 (MacOS),Chrome,76.0.8819,MacOS,Flash,UTC+1,1920x1080,de-DE,0,e6c327e2a13fdf6f56fbce6c2bea7bc71079d06d7e8d992209dc01d06dcdcfb9
shopmax_user_04343,dangregory@example.com,+1-402-551-5432x2974,2022-03-05,"59962 Moore Track Apt. 977, Lake Samuelburgh, NC 54322","628 Patterson Keys Apt. 095, South Kelly, NC 11690",0,0,0,0,4,0,0,normal,0,2,0,Chrome/63.0.8461 (Android),Chrome,63.0.8461,Android,PDF Viewer,UTC,1536x864,en-US,0,bf217e04940f1de39f9dc92df623600f450f1a093e779a5a3e85a7c72b151336
shopmax_user_03942,dvillegas@example.com,+1-357-410-2874x162,2025-06-23,"2189 James Ferry Suite 199, East Andrew, PW 78008","017 Wright Walk Suite 388, South Raymond, MN 90950",0,1,1,0,3,0,1,normal,0,2,1,Chrome/94.0.5019 (Windows 11),Chrome,94.0.5019,Windows 11,QuickTime,UTC-8,1280x720,en-US,0,13fbc5bec446d2336cd57328004e2cb3ea048b0bd5ac91373dc56a2263b26690
shopmax_user_00311,gonzalezjonathan@example.com,3028891351,2020-07-12,"3224 Katie Alley, Douglasfort, AS 77460","529 Romero Glen Suite 274, Jennifertown, PA 53646",0,0,0,0,3,1,0,normal,0,2,1,Opera/97.0.2649 (iOS),Opera,97.0.2649,iOS,,UTC+5:30,1280x720,es-ES,0,95746dae2db5d882b400185a27abf2cb3ad73d8731581777cb5a0da808ac6371
shopmax_user_01623,heather31@example.net,+1-586-605-0162x116,2020-08-04,"396 Tricia Burgs Apt. 799, South Elizabeth, DE 25843","42805 Choi Forge, South Richard, MS 93178",0,0,0,0,3,0,0,normal,0,1,0,Edge/100.0.8855 (Windows 11),Edge,100.0.8855,Windows 11,PDF Viewer,UTC,1366x768,de-DE,0,f4dbee217ab02fffdc80c93d93df1a750cfeecc6a60568ab3081110255b4c7c6
shopmax_user_00776,bobby90@example.com,205.908.0786,2020-12-05,"746 Smith Lane, Lake Dakotahaven, FM 82475","65942 James Spur, Brendamouth, PA 57457",0,0,0,1,1,0,0,normal,0,1,0,Opera/73.0.7787 (MacOS),Opera,73.0.7787,MacOS,Java,UTC+5:30,1920x1080,en-GB,1,9ad6ca35405ee0d06eed0018b3449d7e34bbc358de5e754ecb5027de30a9ad21
